Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh]
1.0,1.0,5.0,0.0,20.64,0.0,41.59,0.45,0.0,0.0
1.0,2.0,5.0,0.0,20.3,0.0,42.41,0.46,0.0,0.0
1.0,3.0,5.0,0.0,20.03,0.0,43.09,0.5,0.0,0.0
1.0,4.0,5.0,0.0,19.84,0.0,43.5,0.46,0.0,0.0
1.0,5.0,5.0,0.0,19.62,0.0,43.85,0.48,0.0,0.0
1.0,6.0,5.0,0.0,19.4,0.0,44.16,0.45,0.0,0.0
1.0,7.0,5.0,0.0,19.22,0.0,44.29,0.45,0.0,0.0
1.0,8.0,5.0,0.0,19.47,0.0,43.34,0.46,0.0,0.26
1.0,9.0,5.0,0.0,21.04,0.0,38.95,1.47,0.0,0.0
1.0,10.0,5.0,0.0,20.98,0.0,38.49,5.69,0.0,0.0
1.0,11.0,5.0,0.0,21.17,0.0,36.67,8.5,0.0,0.0
1.0,12.0,5.0,0.0,21.87,0.0,32.69,7.47,0.0,0.0
1.0,13.0,5.0,0.0,22.21,0.0,30.49,8.45,0.0,0.0
1.0,14.0,5.0,0.0,22.72,0.0,28.6,8.56,0.0,0.0
1.0,15.0,5.0,0.0,22.92,0.0,26.26,8.11,0.0,0.0
1.0,16.0,5.0,0.0,22.79,0.0,25.82,7.72,0.0,0.0
1.0,17.0,5.0,0.0,22.19,0.0,27.11,8.06,0.0,0.0
1.0,18.0,5.0,0.0,21.49,0.0,29.44,8.3,0.0,0.0
1.0,19.0,5.0,0.0,21.49,0.0,31.4,7.61,0.0,0.0
1.0,20.0,5.0,0.0,21.23,0.0,33.25,7.38,0.0,0.0
1.0,21.0,5.0,0.0,21.04,0.0,32.65,4.93,0.0,0.0
1.0,22.0,5.0,0.0,21.23,0.0,31.83,2.32,0.0,0.0
1.0,23.0,5.0,0.0,21.18,0.0,31.75,2.11,0.0,0.0
1.0,24.0,5.0,0.0,20.94,0.0,31.99,1.22,0.0,0.0
1.0,1.0,6.0,0.0,20.5,0.0,32.59,1.27,0.0,0.0
1.0,2.0,6.0,0.0,20.21,0.0,32.95,0.44,0.0,0.0
1.0,3.0,6.0,0.0,19.91,0.0,33.38,0.48,0.0,0.0
1.0,4.0,6.0,0.0,19.64,0.0,33.7,0.43,0.0,0.0
1.0,5.0,6.0,0.0,19.39,0.0,33.89,0.43,0.0,0.0
1.0,6.0,6.0,0.0,19.16,0.0,34.03,0.48,0.0,0.0
1.0,7.0,6.0,0.0,18.95,0.0,34.28,0.47,0.0,0.0
1.0,8.0,6.0,0.0,19.22,0.0,33.68,0.46,0.0,0.23
1.0,9.0,6.0,0.0,21.01,0.0,30.05,1.61,0.0,0.0
1.0,10.0,6.0,0.0,20.99,0.0,30.45,5.49,0.0,0.0
1.0,11.0,6.0,0.0,21.0,0.0,30.7,7.36,0.0,0.0
1.0,12.0,6.0,0.0,21.38,0.0,29.18,8.59,0.0,0.0
1.0,13.0,6.0,0.0,21.42,0.0,28.26,8.6,0.0,0.0
1.0,14.0,6.0,0.0,21.82,0.0,27.33,7.85,0.0,0.0
1.0,15.0,6.0,0.0,21.97,0.0,27.15,7.8,0.0,0.0
1.0,16.0,6.0,0.0,21.85,0.0,28.7,8.59,0.0,0.0
1.0,17.0,6.0,0.0,21.38,0.0,30.23,7.48,0.0,0.0
1.0,18.0,6.0,0.0,21.0,0.0,31.42,7.05,0.0,0.0
1.0,19.0,6.0,0.0,21.13,0.0,31.5,7.2,0.0,0.0
1.0,20.0,6.0,0.0,21.03,0.0,32.68,7.6,0.0,0.0
1.0,21.0,6.0,0.0,20.98,0.0,33.39,5.56,0.0,0.0
1.0,22.0,6.0,0.0,21.13,0.0,33.26,2.19,0.0,0.0
1.0,23.0,6.0,0.0,21.05,0.0,33.64,2.37,0.0,0.0
1.0,24.0,6.0,0.0,20.9,0.0,34.0,2.29,0.0,0.0
1.0,1.0,7.0,0.0,20.58,0.0,34.44,1.34,0.0,0.0
1.0,2.0,7.0,0.0,20.39,0.0,34.59,0.47,0.0,0.0
1.0,3.0,7.0,0.0,20.21,0.0,34.92,0.46,0.0,0.0
1.0,4.0,7.0,0.0,20.03,0.0,35.25,0.42,0.0,0.0
1.0,5.0,7.0,0.0,19.87,0.0,35.53,0.46,0.0,0.0
1.0,6.0,7.0,0.0,19.74,0.0,35.78,0.46,0.0,0.0
1.0,7.0,7.0,0.0,19.64,0.0,36.0,0.41,0.0,0.0
1.0,8.0,7.0,0.0,19.85,0.0,35.6,0.46,0.0,0.25
1.0,9.0,7.0,0.0,21.04,0.0,33.83,1.34,0.0,0.0
1.0,10.0,7.0,0.0,21.0,0.0,35.98,5.76,0.0,0.0
1.0,11.0,7.0,0.0,20.99,0.0,38.43,8.56,0.0,0.0
1.0,12.0,7.0,0.0,21.01,0.0,40.67,7.49,0.0,0.0
1.0,13.0,7.0,0.0,20.98,0.0,42.93,7.84,0.0,0.0
1.0,14.0,7.0,0.0,21.0,0.0,45.28,8.38,0.0,0.0
1.0,15.0,7.0,0.0,21.02,0.0,47.47,9.25,0.0,0.0
1.0,16.0,7.0,0.0,21.13,0.0,43.72,8.63,0.0,0.0
1.0,17.0,7.0,0.0,21.1,0.0,41.39,8.92,0.0,0.0
1.0,18.0,7.0,0.0,21.0,0.0,40.51,9.38,0.0,0.0
1.0,19.0,7.0,0.0,21.08,0.0,40.03,6.72,0.0,0.0
1.0,20.0,7.0,0.0,21.1,0.0,40.45,2.93,0.0,0.0
1.0,21.0,7.0,0.0,21.06,0.0,40.69,2.93,0.0,0.0
1.0,22.0,7.0,0.0,20.96,0.0,41.16,2.8,0.0,0.0
1.0,23.0,7.0,0.0,20.83,0.0,41.74,2.93,0.0,0.0
1.0,24.0,7.0,0.0,20.71,0.0,42.21,2.93,0.0,0.0
1.0,1.0,1.0,0.0,20.55,0.0,42.7,0.54,0.0,0.0
1.0,2.0,1.0,0.0,20.3,0.0,43.35,0.55,0.0,0.0
1.0,3.0,1.0,0.0,20.09,0.0,43.97,0.53,0.0,0.0
1.0,4.0,1.0,0.0,19.91,0.0,44.52,0.48,0.0,0.0
1.0,5.0,1.0,0.0,19.78,0.0,44.95,0.49,0.0,0.0
1.0,6.0,1.0,0.0,19.67,0.0,45.3,0.43,0.0,0.0
1.0,7.0,1.0,0.0,19.57,0.0,45.59,0.43,0.0,0.0
1.0,8.0,1.0,0.0,19.47,0.0,45.86,0.44,0.0,0.0
1.0,9.0,1.0,0.0,19.88,0.0,44.77,0.49,0.0,0.42
1.0,10.0,1.0,0.0,20.82,0.0,42.04,2.59,0.0,0.36
1.0,11.0,1.0,0.0,20.98,0.0,41.36,6.99,0.0,0.0
1.0,12.0,1.0,0.0,20.99,0.0,41.06,8.05,0.0,0.0
1.0,13.0,1.0,0.0,21.01,0.0,40.86,7.82,0.0,0.0
1.0,14.0,1.0,0.0,20.98,0.0,40.68,8.84,0.0,0.0
1.0,15.0,1.0,0.0,21.01,0.0,41.15,8.87,0.0,0.0
1.0,16.0,1.0,0.0,21.0,0.0,41.46,9.15,0.0,0.0
1.0,17.0,1.0,0.0,20.97,0.0,40.88,8.56,0.0,0.0
1.0,18.0,1.0,0.0,21.02,0.0,39.81,5.82,0.0,0.0
1.0,19.0,1.0,0.0,20.96,0.0,39.43,2.4,0.0,0.0
1.0,20.0,1.0,0.0,20.64,0.0,40.07,2.43,0.0,0.0
1.0,21.0,1.0,0.0,20.6,0.0,40.01,2.51,0.0,0.0
1.0,22.0,1.0,0.0,20.48,0.0,40.21,2.39,0.0,0.0
1.0,23.0,1.0,0.0,20.3,0.0,40.52,2.27,0.0,0.0
1.0,24.0,1.0,0.0,20.1,0.0,40.71,1.34,0.0,0.0
1.0,1.0,2.0,0.0,19.84,0.0,41.17,0.46,0.0,0.07
1.0,2.0,2.0,0.0,19.58,0.0,41.68,0.46,0.0,0.0
1.0,3.0,2.0,0.0,19.27,0.0,42.2,0.47,0.0,0.0
1.0,4.0,2.0,0.0,19.05,0.0,42.39,0.45,0.0,0.0
1.0,5.0,2.0,0.0,18.87,0.0,42.46,0.44,0.0,0.0
1.0,6.0,2.0,0.0,18.73,0.0,42.48,0.47,0.0,0.0
1.0,7.0,2.0,0.0,18.57,0.0,42.47,0.44,0.0,0.0
1.0,8.0,2.0,0.0,18.96,0.0,41.23,0.42,0.0,0.26
1.0,9.0,2.0,0.0,20.99,0.0,35.92,1.36,0.0,0.0
1.0,10.0,2.0,0.0,21.0,0.0,35.04,4.96,0.0,0.0
1.0,11.0,2.0,0.0,21.01,0.0,34.33,7.76,0.0,0.0
1.0,12.0,2.0,0.0,20.98,0.0,34.36,8.32,0.0,0.0
1.0,13.0,2.0,0.0,20.75,0.0,35.18,7.36,0.0,0.0
1.0,14.0,2.0,0.0,20.95,0.0,36.06,8.1,0.0,0.0
1.0,15.0,2.0,0.0,20.99,0.0,36.81,7.41,0.0,0.0
1.0,16.0,2.0,0.0,21.0,0.0,36.91,7.27,0.0,0.0
1.0,17.0,2.0,0.0,21.0,0.0,35.82,7.46,0.0,0.0
1.0,18.0,2.0,0.0,21.02,0.0,34.88,8.25,0.0,0.0
1.0,19.0,2.0,0.0,21.0,0.0,34.67,7.79,0.0,0.0
1.0,20.0,2.0,0.0,21.0,0.0,34.63,8.45,0.0,0.0
1.0,21.0,2.0,0.0,21.0,0.0,34.34,5.06,0.0,0.0
1.0,22.0,2.0,0.0,20.84,0.0,34.4,2.04,0.0,0.0
1.0,23.0,2.0,0.0,20.57,0.0,34.67,2.4,0.0,0.0
1.0,24.0,2.0,0.0,20.33,0.0,34.9,1.52,0.0,0.0
1.0,1.0,3.0,0.0,20.05,0.0,35.3,0.42,0.0,0.06
1.0,2.0,3.0,0.0,19.74,0.0,35.98,0.43,0.0,0.0
1.0,3.0,3.0,0.0,19.43,0.0,36.77,0.46,0.0,0.0
1.0,4.0,3.0,0.0,19.32,0.0,37.05,0.49,0.0,0.0
1.0,5.0,3.0,0.0,19.2,0.0,37.34,0.48,0.0,0.0
1.0,6.0,3.0,0.0,19.05,0.0,37.64,0.5,0.0,0.0
1.0,7.0,3.0,0.0,18.92,0.0,37.97,0.45,0.0,0.0
1.0,8.0,3.0,0.0,19.26,0.0,37.21,0.44,0.0,0.26
1.0,9.0,3.0,0.0,20.99,0.0,33.43,1.35,0.0,0.0
1.0,10.0,3.0,0.0,20.98,0.0,33.62,5.17,0.0,0.0
1.0,11.0,3.0,0.0,21.01,0.0,34.08,7.92,0.0,0.0
1.0,12.0,3.0,0.0,20.99,0.0,35.12,7.07,0.0,0.0
1.0,13.0,3.0,0.0,20.99,0.0,35.06,6.8,0.0,0.0
1.0,14.0,3.0,0.0,21.01,0.0,33.84,7.28,0.0,0.0
1.0,15.0,3.0,0.0,21.01,0.0,34.33,7.19,0.0,0.0
1.0,16.0,3.0,0.0,21.01,0.0,35.41,6.81,0.0,0.0
1.0,17.0,3.0,0.0,21.01,0.0,36.3,8.09,0.0,0.0
1.0,18.0,3.0,0.0,21.0,0.0,36.73,8.23,0.0,0.0
1.0,19.0,3.0,0.0,20.96,0.0,37.32,7.18,0.0,0.0
1.0,20.0,3.0,0.0,20.95,0.0,36.31,7.94,0.0,0.0
1.0,21.0,3.0,0.0,20.98,0.0,35.5,5.54,0.0,0.0
1.0,22.0,3.0,0.0,20.88,0.0,35.48,2.64,0.0,0.0
1.0,23.0,3.0,0.0,20.64,0.0,35.91,2.56,0.0,0.0
1.0,24.0,3.0,0.0,20.4,0.0,36.3,1.69,0.0,0.0
1.0,1.0,4.0,0.0,20.1,0.0,36.88,0.5,0.0,0.07
1.0,2.0,4.0,0.0,19.82,0.0,37.48,0.53,0.0,0.0
1.0,3.0,4.0,0.0,19.5,0.0,38.16,0.53,0.0,0.0
1.0,4.0,4.0,0.0,19.27,0.0,38.58,0.48,0.0,0.0
1.0,5.0,4.0,0.0,19.08,0.0,38.94,0.51,0.0,0.0
1.0,6.0,4.0,0.0,18.88,0.0,39.35,0.45,0.0,0.0
1.0,7.0,4.0,0.0,18.7,0.0,39.75,0.49,0.0,0.0
1.0,8.0,4.0,0.0,19.07,0.0,38.96,0.5,0.0,0.25
1.0,9.0,4.0,0.0,21.0,0.0,34.8,1.54,0.0,0.0
1.0,10.0,4.0,0.0,20.98,0.0,35.82,6.0,0.0,0.0
1.0,11.0,4.0,0.0,21.0,0.0,36.18,8.17,0.0,0.0
1.0,12.0,4.0,0.0,21.32,0.0,34.95,8.8,0.0,0.0
1.0,13.0,4.0,0.0,21.38,0.0,33.15,7.74,0.0,0.0
1.0,14.0,4.0,0.0,21.63,0.0,32.35,8.56,0.0,0.0
1.0,15.0,4.0,0.0,21.7,0.0,32.33,8.32,0.0,0.0
1.0,16.0,4.0,0.0,21.62,0.0,31.78,8.15,0.0,0.0
1.0,17.0,4.0,0.0,21.27,0.0,32.13,8.17,0.0,0.0
1.0,18.0,4.0,0.0,21.0,0.0,32.99,7.84,0.0,0.0
1.0,19.0,4.0,0.0,21.12,0.0,34.03,8.88,0.0,0.0
1.0,20.0,4.0,0.0,21.02,0.0,36.06,8.73,0.0,0.0
1.0,21.0,4.0,0.0,20.96,0.0,36.4,5.17,0.0,0.0
1.0,22.0,4.0,0.0,20.98,0.0,36.21,2.26,0.0,0.0
1.0,23.0,4.0,0.0,20.77,0.0,36.54,2.02,0.0,0.0
1.0,24.0,4.0,0.0,20.48,0.0,36.75,1.35,0.0,0.0
1.0,1.0,5.0,0.0,20.12,0.0,37.15,0.46,0.0,0.08
1.0,2.0,5.0,0.0,19.65,0.0,37.78,0.5,0.0,0.0
1.0,3.0,5.0,0.0,19.29,0.0,37.96,0.44,0.0,0.0
1.0,4.0,5.0,0.0,19.05,0.0,37.82,0.46,0.0,0.0
1.0,5.0,5.0,0.0,18.82,0.0,37.68,0.43,0.0,0.0
1.0,6.0,5.0,0.0,18.58,0.0,37.57,0.39,0.0,0.0
1.0,7.0,5.0,0.0,18.35,0.0,37.41,0.37,0.0,0.0
1.0,8.0,5.0,0.0,18.73,0.0,36.01,0.42,0.0,0.24
1.0,9.0,5.0,0.0,20.92,0.0,30.49,1.4,0.0,0.0
1.0,10.0,5.0,0.0,20.94,0.0,27.68,5.54,0.0,0.0
1.0,11.0,5.0,0.0,21.01,0.0,24.41,7.74,0.0,0.0
1.0,12.0,5.0,0.0,21.0,0.0,23.03,6.96,0.0,0.0
1.0,13.0,5.0,0.0,20.98,0.0,22.27,7.76,0.0,0.0
1.0,14.0,5.0,0.0,21.01,0.0,21.88,7.99,0.0,0.0
1.0,15.0,5.0,0.0,21.01,0.0,21.95,8.18,0.0,0.0
1.0,16.0,5.0,0.0,20.98,0.0,21.84,7.89,0.0,0.0
1.0,17.0,5.0,0.0,20.99,0.0,21.62,7.82,0.0,0.0
1.0,18.0,5.0,0.0,21.0,0.0,21.93,8.91,0.0,0.0
1.0,19.0,5.0,0.0,21.01,0.0,21.92,8.41,0.0,0.0
1.0,20.0,5.0,0.0,21.01,0.0,21.81,8.0,0.0,0.0
1.0,21.0,5.0,0.0,21.01,0.0,21.68,4.78,0.0,0.0
1.0,22.0,5.0,0.0,20.55,0.0,22.32,1.95,0.0,0.0
1.0,23.0,5.0,0.0,20.14,0.0,22.93,2.25,0.0,0.0
1.0,24.0,5.0,0.0,19.85,0.0,23.23,1.54,0.0,0.0
1.0,1.0,6.0,0.0,19.2,0.0,24.06,1.68,0.0,0.16
1.0,2.0,6.0,0.0,18.91,0.0,24.43,0.55,0.0,0.0
1.0,3.0,6.0,0.0,18.71,0.0,24.67,0.55,0.0,0.0
1.0,4.0,6.0,0.0,18.43,0.0,24.97,0.55,0.0,0.0
1.0,5.0,6.0,0.0,18.19,0.0,25.13,0.55,0.0,0.0
1.0,6.0,6.0,0.0,18.0,0.0,25.16,0.54,0.0,0.0
1.0,7.0,6.0,0.0,17.78,0.0,25.13,0.55,0.0,0.0
1.0,8.0,6.0,0.0,18.28,0.0,24.15,0.54,0.0,0.23
1.0,9.0,6.0,0.0,20.95,0.0,19.91,1.76,0.0,0.0
1.0,10.0,6.0,0.0,21.01,0.0,18.96,5.8,0.0,0.0
1.0,11.0,6.0,0.0,21.0,0.0,18.07,7.73,0.0,0.0
1.0,12.0,6.0,0.0,21.0,0.0,18.06,8.62,0.0,0.0
1.0,13.0,6.0,0.0,20.96,0.0,18.63,8.1,0.0,0.0
1.0,14.0,6.0,0.0,21.0,0.0,19.05,7.83,0.0,0.0
1.0,15.0,6.0,0.0,21.01,0.0,19.33,7.91,0.0,0.0
1.0,16.0,6.0,0.0,21.01,0.0,20.02,8.65,0.0,0.0
1.0,17.0,6.0,0.0,21.0,0.0,20.89,8.69,0.0,0.0
1.0,18.0,6.0,0.0,21.01,0.0,21.94,9.01,0.0,0.0
1.0,19.0,6.0,0.0,21.0,0.0,23.37,8.69,0.0,0.0
1.0,20.0,6.0,0.0,21.0,0.0,24.96,8.9,0.0,0.0
1.0,21.0,6.0,0.0,20.99,0.0,25.86,6.03,0.0,0.0
1.0,22.0,6.0,0.0,20.85,0.0,26.65,2.7,0.0,0.0
1.0,23.0,6.0,0.0,20.58,0.0,27.62,2.89,0.0,0.0
1.0,24.0,6.0,0.0,20.38,0.0,28.37,2.93,0.0,0.0
1.0,1.0,7.0,0.0,19.98,0.0,29.37,1.81,0.0,0.0
1.0,2.0,7.0,0.0,19.79,0.0,29.78,0.53,0.0,0.0
1.0,3.0,7.0,0.0,19.59,0.0,30.32,0.51,0.0,0.0
1.0,4.0,7.0,0.0,19.4,0.0,30.83,0.51,0.0,0.0
1.0,5.0,7.0,0.0,19.22,0.0,31.32,0.5,0.0,0.0
1.0,6.0,7.0,0.0,19.11,0.0,31.71,0.44,0.0,0.0
1.0,7.0,7.0,0.0,19.06,0.0,31.98,0.39,0.0,0.0
1.0,8.0,7.0,0.0,19.38,0.0,31.55,0.45,0.0,0.24
1.0,9.0,7.0,0.0,21.01,0.0,29.27,1.34,0.0,0.0
1.0,10.0,7.0,0.0,20.98,0.0,32.3,4.64,0.0,0.0
1.0,11.0,7.0,0.0,21.02,0.0,35.48,6.99,0.0,0.0
1.0,12.0,7.0,0.0,20.99,0.0,36.86,7.02,0.0,0.0
1.0,13.0,7.0,0.0,20.96,0.0,36.97,7.84,0.0,0.0
1.0,14.0,7.0,0.0,21.0,0.0,35.68,7.97,0.0,0.0
1.0,15.0,7.0,0.0,21.0,0.0,34.93,7.14,0.0,0.0
1.0,16.0,7.0,0.0,21.01,0.0,34.44,7.83,0.0,0.0
1.0,17.0,7.0,0.0,21.01,0.0,34.53,7.47,0.0,0.0
1.0,18.0,7.0,0.0,21.01,0.0,35.49,6.89,0.0,0.0
1.0,19.0,7.0,0.0,21.02,0.0,35.11,5.05,0.0,0.0
1.0,20.0,7.0,0.0,20.53,0.0,36.12,2.19,0.0,0.0
1.0,21.0,7.0,0.0,20.37,0.0,36.45,2.52,0.0,0.0
1.0,22.0,7.0,0.0,20.25,0.0,36.67,2.32,0.0,0.0
1.0,23.0,7.0,0.0,20.1,0.0,36.94,2.21,0.0,0.0
1.0,24.0,7.0,0.0,19.96,0.0,37.07,2.52,0.0,0.0
1.0,1.0,1.0,0.0,19.66,0.0,37.51,0.5,0.0,0.0
1.0,2.0,1.0,0.0,19.31,0.0,38.14,0.44,0.0,0.0
1.0,3.0,1.0,0.0,19.02,0.0,38.5,0.48,0.0,0.0
1.0,4.0,1.0,0.0,18.75,0.0,38.72,0.46,0.0,0.0
1.0,5.0,1.0,0.0,18.48,0.0,38.81,0.48,0.0,0.0
1.0,6.0,1.0,0.0,18.23,0.0,38.68,0.44,0.0,0.0
1.0,7.0,1.0,0.0,18.01,0.0,38.36,0.47,0.0,0.0
1.0,8.0,1.0,0.0,17.84,0.0,37.88,0.51,0.0,0.0
