Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh]
1.0,7.0,2.0,0.0,21.81,0.0,54.78,2.1,0.0,1.19
1.0,8.0,2.0,0.0,21.57,0.0,54.94,4.48,0.0,1.99
1.0,9.0,2.0,0.0,21.2,0.0,54.71,7.68,0.0,0.33
1.0,10.0,2.0,0.0,21.55,0.0,52.97,10.26,0.0,3.41
1.0,11.0,2.0,0.0,21.81,0.0,53.09,11.69,0.0,3.43
1.0,12.0,2.0,0.0,22.15,0.0,52.98,12.53,0.0,3.4
1.0,13.0,2.0,0.0,22.31,0.0,51.92,10.99,0.0,3.32
1.0,14.0,2.0,0.0,22.37,0.0,50.31,10.15,0.0,3.24
1.0,15.0,2.0,0.0,22.41,0.0,48.22,10.27,0.0,3.11
1.0,16.0,2.0,0.0,22.53,0.0,45.73,11.15,0.0,3.02
1.0,17.0,2.0,0.0,22.48,0.0,44.19,11.91,0.0,2.97
1.0,18.0,2.0,0.0,22.16,0.0,43.23,11.65,0.0,2.93
1.0,19.0,2.0,0.0,22.01,0.0,42.47,10.63,0.0,0.0
1.0,20.0,2.0,0.0,21.68,0.0,41.9,7.4,0.0,0.0
1.0,21.0,2.0,0.0,21.54,0.0,41.51,7.98,0.0,1.48
1.0,22.0,2.0,0.0,21.65,0.0,41.1,2.58,0.0,0.0
1.0,23.0,2.0,0.0,21.49,0.0,41.43,2.45,0.0,0.0
1.0,24.0,2.0,0.0,21.28,0.0,41.9,2.38,0.0,0.0
1.0,1.0,3.0,0.0,21.09,0.0,42.36,2.13,0.0,0.0
1.0,2.0,3.0,0.0,20.91,0.0,42.8,1.96,0.0,0.0
1.0,3.0,3.0,0.0,20.74,0.0,43.23,2.4,0.0,0.0
1.0,4.0,3.0,0.0,20.58,0.0,43.62,2.52,0.0,0.0
1.0,5.0,3.0,0.0,20.44,0.0,43.97,2.56,0.0,0.0
1.0,6.0,3.0,0.0,20.57,0.0,43.58,2.55,0.0,0.33
1.0,7.0,3.0,0.0,20.69,0.0,43.19,2.71,0.0,0.84
1.0,8.0,3.0,0.0,21.02,0.0,41.27,5.15,0.0,0.0
1.0,9.0,3.0,0.0,21.05,0.0,40.35,8.26,0.0,0.0
1.0,10.0,3.0,0.0,21.28,0.0,39.04,10.8,0.0,0.0
1.0,11.0,3.0,0.0,22.03,0.0,37.57,10.05,0.0,0.0
1.0,12.0,3.0,0.0,22.61,0.0,36.49,10.18,0.0,1.14
1.0,13.0,3.0,0.0,23.16,0.0,35.56,10.51,0.0,7.86
1.0,14.0,3.0,0.0,23.72,0.0,34.91,10.82,0.0,11.46
1.0,15.0,3.0,0.0,23.88,0.0,34.84,10.05,0.0,12.12
1.0,16.0,3.0,0.0,23.88,0.0,34.26,10.41,0.0,11.61
1.0,17.0,3.0,0.0,23.71,0.0,33.99,11.76,0.0,6.95
1.0,18.0,3.0,0.0,23.42,0.0,34.28,11.88,0.0,0.32
1.0,19.0,3.0,0.0,23.23,0.0,35.45,12.93,0.0,0.0
1.0,20.0,3.0,0.0,22.82,0.0,38.33,10.44,0.0,0.0
1.0,21.0,3.0,0.0,22.68,0.0,39.16,9.95,0.0,1.96
1.0,22.0,3.0,0.0,22.58,0.0,39.19,2.95,0.0,0.0
1.0,23.0,3.0,0.0,22.18,0.0,40.03,2.84,0.0,0.0
1.0,24.0,3.0,0.0,21.91,0.0,40.59,2.6,0.0,0.0
1.0,1.0,4.0,0.0,21.68,0.0,41.08,2.32,0.0,0.0
1.0,2.0,4.0,0.0,21.49,0.0,41.53,2.27,0.0,0.0
1.0,3.0,4.0,0.0,21.29,0.0,42.07,2.4,0.0,0.0
1.0,4.0,4.0,0.0,21.08,0.0,42.69,2.56,0.0,0.0
1.0,5.0,4.0,0.0,20.87,0.0,43.24,2.59,0.0,0.0
1.0,6.0,4.0,0.0,20.91,0.0,43.17,2.35,0.0,0.33
1.0,7.0,4.0,0.0,21.08,0.0,42.72,2.17,0.0,0.0
1.0,8.0,4.0,0.0,21.04,0.0,42.91,5.02,0.0,0.0
1.0,9.0,4.0,0.0,21.05,0.0,43.22,7.61,0.0,0.0
1.0,10.0,4.0,0.0,21.09,0.0,44.05,10.74,0.0,0.59
1.0,11.0,4.0,0.0,21.3,0.0,43.64,11.61,0.0,2.68
1.0,12.0,4.0,0.0,21.74,0.0,43.74,10.82,0.0,3.64
1.0,13.0,4.0,0.0,21.99,0.0,43.95,10.96,0.0,3.34
1.0,14.0,4.0,0.0,22.18,0.0,43.83,11.11,0.0,3.32
1.0,15.0,4.0,0.0,22.34,0.0,43.04,9.8,0.0,3.32
1.0,16.0,4.0,0.0,22.52,0.0,42.86,9.98,0.0,3.31
1.0,17.0,4.0,0.0,22.43,0.0,42.44,9.22,0.0,3.26
1.0,18.0,4.0,0.0,22.08,0.0,41.93,11.37,0.0,3.24
1.0,19.0,4.0,0.0,21.93,0.0,42.0,12.17,0.0,0.0
1.0,20.0,4.0,0.0,21.6,0.0,42.7,9.75,0.0,0.0
1.0,21.0,4.0,0.0,21.49,0.0,42.34,10.44,0.0,0.0
1.0,22.0,4.0,0.0,21.49,0.0,42.14,2.95,0.0,0.0
1.0,23.0,4.0,0.0,21.3,0.0,42.52,2.71,0.0,0.0
1.0,24.0,4.0,0.0,21.06,0.0,43.0,2.7,0.0,0.0
1.0,1.0,5.0,0.0,20.82,0.0,43.47,2.78,0.0,0.0
1.0,2.0,5.0,0.0,20.57,0.0,43.98,2.7,0.0,0.0
1.0,3.0,5.0,0.0,20.36,0.0,44.43,2.83,0.0,0.0
1.0,4.0,5.0,0.0,20.21,0.0,44.69,2.95,0.0,0.0
1.0,5.0,5.0,0.0,20.03,0.0,44.93,2.88,0.0,0.0
1.0,6.0,5.0,0.0,20.32,0.0,43.92,2.95,0.0,0.31
1.0,7.0,5.0,0.0,20.49,0.0,43.23,2.95,0.0,0.69
1.0,8.0,5.0,0.0,21.02,0.0,40.61,5.47,0.0,0.0
1.0,9.0,5.0,0.0,21.02,0.0,40.12,8.45,0.0,0.0
1.0,10.0,5.0,0.0,21.19,0.0,39.61,11.18,0.0,0.0
1.0,11.0,5.0,0.0,21.71,0.0,37.78,9.91,0.0,0.0
1.0,12.0,5.0,0.0,22.37,0.0,34.46,9.82,0.0,0.38
1.0,13.0,5.0,0.0,22.63,0.0,32.72,11.14,0.0,3.64
1.0,14.0,5.0,0.0,22.82,0.0,30.95,10.88,0.0,8.54
1.0,15.0,5.0,0.0,23.04,0.0,28.56,9.95,0.0,8.49
1.0,16.0,5.0,0.0,23.14,0.0,28.08,9.12,0.0,6.51
1.0,17.0,5.0,0.0,23.11,0.0,28.85,9.87,0.0,1.17
1.0,18.0,5.0,0.0,22.82,0.0,30.09,9.71,0.0,0.0
1.0,19.0,5.0,0.0,22.49,0.0,31.97,9.0,0.0,0.0
1.0,20.0,5.0,0.0,22.18,0.0,33.83,7.95,0.0,2.39
1.0,21.0,5.0,0.0,21.74,0.0,34.12,8.08,0.0,1.35
1.0,22.0,5.0,0.0,21.61,0.0,33.85,2.56,0.0,0.0
1.0,23.0,5.0,0.0,21.41,0.0,33.99,2.46,0.0,0.0
1.0,24.0,5.0,0.0,21.14,0.0,34.28,2.14,0.0,0.0
1.0,1.0,6.0,0.0,20.85,0.0,34.6,2.12,0.0,0.0
1.0,2.0,6.0,0.0,20.57,0.0,34.89,2.19,0.0,0.0
1.0,3.0,6.0,0.0,20.31,0.0,35.17,1.98,0.0,0.0
1.0,4.0,6.0,0.0,20.08,0.0,35.37,2.12,0.0,0.0
1.0,5.0,6.0,0.0,19.87,0.0,35.48,2.26,0.0,0.0
1.0,6.0,6.0,0.0,20.23,0.0,34.52,2.59,0.0,0.29
1.0,7.0,6.0,0.0,20.43,0.0,33.97,2.64,0.0,0.61
1.0,8.0,6.0,0.0,21.03,0.0,32.09,5.57,0.0,0.0
1.0,9.0,6.0,0.0,21.02,0.0,32.2,8.11,0.0,0.0
1.0,10.0,6.0,0.0,21.13,0.0,33.02,12.51,0.0,0.0
1.0,11.0,6.0,0.0,21.34,0.0,33.05,13.39,0.0,0.0
1.0,12.0,6.0,0.0,22.06,0.0,31.49,13.43,0.0,0.0
1.0,13.0,6.0,0.0,22.36,0.0,30.71,12.7,0.0,0.18
1.0,14.0,6.0,0.0,22.54,0.0,29.63,12.82,0.0,1.29
1.0,15.0,6.0,0.0,22.63,0.0,29.18,13.35,0.0,1.7
1.0,16.0,6.0,0.0,22.68,0.0,30.54,12.28,0.0,0.45
1.0,17.0,6.0,0.0,22.47,0.0,31.9,10.9,0.0,0.19
1.0,18.0,6.0,0.0,22.01,0.0,32.93,11.47,0.0,0.0
1.0,19.0,6.0,0.0,21.68,0.0,33.67,11.36,0.0,0.0
1.0,20.0,6.0,0.0,21.43,0.0,34.8,8.62,0.0,2.78
1.0,21.0,6.0,0.0,21.24,0.0,35.47,7.64,0.0,3.01
1.0,22.0,6.0,0.0,21.32,0.0,35.34,2.47,0.0,0.0
1.0,23.0,6.0,0.0,21.19,0.0,35.57,2.5,0.0,0.0
1.0,24.0,6.0,0.0,20.99,0.0,35.93,2.49,0.0,0.0
1.0,1.0,7.0,0.0,20.8,0.0,36.27,1.83,0.0,0.0
1.0,2.0,7.0,0.0,20.61,0.0,36.55,1.63,0.0,0.0
1.0,3.0,7.0,0.0,20.45,0.0,36.8,1.79,0.0,0.0
1.0,4.0,7.0,0.0,20.3,0.0,37.05,1.71,0.0,0.0
1.0,5.0,7.0,0.0,20.16,0.0,37.28,1.89,0.0,0.0
1.0,6.0,7.0,0.0,20.42,0.0,36.64,1.92,0.0,0.3
1.0,7.0,7.0,0.0,20.58,0.0,36.22,2.01,0.0,0.64
1.0,8.0,7.0,0.0,21.03,0.0,35.65,4.23,0.0,0.0
1.0,9.0,7.0,0.0,21.02,0.0,37.0,7.46,0.0,0.0
1.0,10.0,7.0,0.0,21.29,0.0,38.85,11.41,0.0,0.64
1.0,11.0,7.0,0.0,21.81,0.0,40.97,12.47,0.0,0.82
1.0,12.0,7.0,0.0,21.82,0.0,44.18,11.2,0.0,0.72
1.0,13.0,7.0,0.0,21.72,0.0,46.58,10.82,0.0,0.34
1.0,14.0,7.0,0.0,21.95,0.0,48.11,9.8,0.0,0.0
1.0,15.0,7.0,0.0,22.28,0.0,48.97,9.64,0.0,0.0
1.0,16.0,7.0,0.0,22.43,0.0,45.67,10.94,0.0,0.0
1.0,17.0,7.0,0.0,22.42,0.0,43.35,9.71,0.0,0.0
1.0,18.0,7.0,0.0,22.16,0.0,42.56,10.31,0.0,0.0
1.0,19.0,7.0,0.0,21.6,0.0,42.73,7.33,0.0,0.0
1.0,20.0,7.0,0.0,21.14,0.0,43.21,5.86,0.0,0.0
1.0,21.0,7.0,0.0,21.1,0.0,42.64,6.2,0.0,0.0
1.0,22.0,7.0,0.0,21.04,0.0,42.75,3.74,0.0,0.0
1.0,23.0,7.0,0.0,20.9,0.0,43.19,1.61,0.0,0.0
1.0,24.0,7.0,0.0,20.69,0.0,43.7,1.8,0.0,0.0
1.0,1.0,1.0,0.0,20.52,0.0,44.11,1.95,0.0,0.0
1.0,2.0,1.0,0.0,20.37,0.0,44.49,1.72,0.0,0.0
1.0,3.0,1.0,0.0,20.21,0.0,44.91,1.89,0.0,0.0
1.0,4.0,1.0,0.0,20.07,0.0,45.31,1.78,0.0,0.0
1.0,5.0,1.0,0.0,19.96,0.0,45.65,1.67,0.0,0.0
1.0,6.0,1.0,0.0,19.86,0.0,45.93,1.91,0.0,0.0
1.0,7.0,1.0,0.0,19.76,0.0,46.18,1.93,0.0,0.0
1.0,8.0,1.0,0.0,20.16,0.0,45.01,1.73,0.0,0.36
1.0,9.0,1.0,0.0,20.38,0.0,44.42,1.73,0.0,0.0
1.0,10.0,1.0,0.0,20.99,0.0,42.65,3.53,0.0,0.0
1.0,11.0,1.0,0.0,20.98,0.0,42.96,7.09,0.0,0.0
1.0,12.0,1.0,0.0,20.99,0.0,43.34,6.68,0.0,0.0
1.0,13.0,1.0,0.0,20.99,0.0,43.6,9.16,0.0,0.0
1.0,14.0,1.0,0.0,21.09,0.0,43.3,8.35,0.0,0.0
1.0,15.0,1.0,0.0,21.16,0.0,43.09,8.71,0.0,0.2
1.0,16.0,1.0,0.0,21.23,0.0,42.85,9.24,0.0,0.38
1.0,17.0,1.0,0.0,21.2,0.0,42.36,10.27,0.0,0.38
1.0,18.0,1.0,0.0,21.06,0.0,42.0,7.83,0.0,0.0
1.0,19.0,1.0,0.0,21.02,0.0,41.53,5.47,0.0,0.0
1.0,20.0,1.0,0.0,20.66,0.0,42.08,1.88,0.0,0.0
1.0,21.0,1.0,0.0,20.33,0.0,42.78,1.95,0.0,0.0
1.0,22.0,1.0,0.0,20.05,0.0,43.28,1.77,0.0,0.0
1.0,23.0,1.0,0.0,19.82,0.0,43.6,1.75,0.0,0.0
1.0,24.0,1.0,0.0,19.63,0.0,43.75,1.92,0.0,0.0
1.0,1.0,2.0,0.0,19.47,0.0,43.84,2.76,0.0,0.0
1.0,2.0,2.0,0.0,19.34,0.0,43.93,2.62,0.0,0.0
1.0,3.0,2.0,0.0,19.17,0.0,44.06,2.75,0.0,0.0
1.0,4.0,2.0,0.0,19.03,0.0,44.08,2.82,0.0,0.0
1.0,5.0,2.0,0.0,18.9,0.0,44.06,2.59,0.0,0.0
1.0,6.0,2.0,0.0,19.53,0.0,42.21,2.29,0.0,0.33
1.0,7.0,2.0,0.0,20.26,0.0,39.98,2.43,0.0,0.69
1.0,8.0,2.0,0.0,21.06,0.0,37.11,4.64,0.0,0.28
1.0,9.0,2.0,0.0,21.01,0.0,36.92,7.76,0.0,0.0
1.0,10.0,2.0,0.0,21.0,0.0,37.47,11.72,0.0,0.0
1.0,11.0,2.0,0.0,20.97,0.0,37.91,10.64,0.0,0.0
1.0,12.0,2.0,0.0,20.98,0.0,38.23,11.76,0.0,0.11
1.0,13.0,2.0,0.0,21.11,0.0,38.42,12.8,0.0,0.1
1.0,14.0,2.0,0.0,21.2,0.0,39.41,13.4,0.0,0.0
1.0,15.0,2.0,0.0,21.23,0.0,40.18,12.96,0.0,0.0
1.0,16.0,2.0,0.0,21.41,0.0,40.77,12.9,0.0,2.84
1.0,17.0,2.0,0.0,21.43,0.0,40.76,12.35,0.0,4.17
1.0,18.0,2.0,0.0,21.34,0.0,40.35,12.64,0.0,3.24
1.0,19.0,2.0,0.0,21.06,0.0,39.65,12.69,0.0,0.58
1.0,20.0,2.0,0.0,20.99,0.0,38.32,8.71,0.0,0.0
1.0,21.0,2.0,0.0,21.06,0.0,37.54,7.88,0.0,0.0
1.0,22.0,2.0,0.0,20.67,0.0,38.08,2.49,0.0,0.0
1.0,23.0,2.0,0.0,20.23,0.0,38.62,2.41,0.0,0.0
1.0,24.0,2.0,0.0,19.98,0.0,38.81,2.53,0.0,0.0
1.0,1.0,3.0,0.0,19.78,0.0,38.96,2.4,0.0,0.0
1.0,2.0,3.0,0.0,19.58,0.0,39.25,2.29,0.0,0.0
1.0,3.0,3.0,0.0,19.42,0.0,39.55,2.19,0.0,0.0
1.0,4.0,3.0,0.0,19.34,0.0,39.65,2.53,0.0,0.0
1.0,5.0,3.0,0.0,19.22,0.0,39.84,2.56,0.0,0.0
1.0,6.0,3.0,0.0,19.77,0.0,38.41,2.44,0.0,0.32
1.0,7.0,3.0,0.0,20.27,0.0,37.14,2.57,0.0,0.65
1.0,8.0,3.0,0.0,21.03,0.0,35.04,5.67,0.0,0.0
1.0,9.0,3.0,0.0,21.01,0.0,35.36,8.02,0.0,0.0
1.0,10.0,3.0,0.0,20.99,0.0,36.52,10.69,0.0,0.0
1.0,11.0,3.0,0.0,20.97,0.0,37.84,11.54,0.0,0.0
1.0,12.0,3.0,0.0,20.97,0.0,39.2,11.28,0.0,0.0
1.0,13.0,3.0,0.0,20.98,0.0,39.53,11.08,0.0,0.0
1.0,14.0,3.0,0.0,21.08,0.0,37.97,10.65,0.0,0.0
1.0,15.0,3.0,0.0,21.23,0.0,37.89,9.85,0.0,0.93
1.0,16.0,3.0,0.0,21.54,0.0,39.02,10.43,0.0,2.78
1.0,17.0,3.0,0.0,21.51,0.0,40.53,10.77,0.0,2.81
1.0,18.0,3.0,0.0,21.28,0.0,41.02,11.66,0.0,3.84
1.0,19.0,3.0,0.0,21.11,0.0,40.63,12.52,0.0,0.0
1.0,20.0,3.0,0.0,21.01,0.0,38.63,10.44,0.0,0.0
1.0,21.0,3.0,0.0,21.07,0.0,37.8,10.44,0.0,0.0
1.0,22.0,3.0,0.0,20.69,0.0,38.36,2.77,0.0,0.0
1.0,23.0,3.0,0.0,20.25,0.0,39.02,2.65,0.0,0.0
1.0,24.0,3.0,0.0,19.97,0.0,39.33,2.46,0.0,0.0
1.0,1.0,4.0,0.0,19.75,0.0,39.62,2.18,0.0,0.0
1.0,2.0,4.0,0.0,19.57,0.0,39.87,2.11,0.0,0.0
1.0,3.0,4.0,0.0,19.39,0.0,40.14,2.23,0.0,0.0
1.0,4.0,4.0,0.0,19.21,0.0,40.36,2.23,0.0,0.0
1.0,5.0,4.0,0.0,19.06,0.0,40.56,2.48,0.0,0.0
1.0,6.0,4.0,0.0,19.66,0.0,39.0,2.32,0.0,0.32
1.0,7.0,4.0,0.0,20.25,0.0,37.51,2.35,0.0,0.65
1.0,8.0,4.0,0.0,21.08,0.0,35.73,4.78,0.0,0.25
1.0,9.0,4.0,0.0,21.02,0.0,36.74,7.56,0.0,0.0
1.0,10.0,4.0,0.0,21.23,0.0,38.41,10.74,0.0,0.07
1.0,11.0,4.0,0.0,21.19,0.0,39.23,10.8,0.0,0.18
1.0,12.0,4.0,0.0,21.7,0.0,37.65,9.97,0.0,0.0
1.0,13.0,4.0,0.0,22.05,0.0,35.87,10.66,0.0,0.0
1.0,14.0,4.0,0.0,22.21,0.0,34.65,10.09,0.0,0.0
1.0,15.0,4.0,0.0,22.3,0.0,34.25,10.22,0.0,0.0
1.0,16.0,4.0,0.0,22.41,0.0,33.66,9.5,0.0,0.0
1.0,17.0,4.0,0.0,22.26,0.0,33.95,11.32,0.0,0.0
1.0,18.0,4.0,0.0,21.89,0.0,34.59,10.08,0.0,0.0
1.0,19.0,4.0,0.0,21.58,0.0,35.96,10.64,0.0,0.0
1.0,20.0,4.0,0.0,21.27,0.0,38.02,8.67,0.0,2.82
1.0,21.0,4.0,0.0,21.06,0.0,38.38,7.68,0.0,0.0
1.0,22.0,4.0,0.0,20.94,0.0,38.19,2.22,0.0,0.0
1.0,23.0,4.0,0.0,20.64,0.0,38.54,2.47,0.0,0.0
1.0,24.0,4.0,0.0,20.34,0.0,38.78,2.73,0.0,0.0
1.0,1.0,5.0,0.0,20.03,0.0,39.0,2.53,0.0,0.0
1.0,2.0,5.0,0.0,19.73,0.0,39.12,2.64,0.0,0.0
1.0,3.0,5.0,0.0,19.5,0.0,39.05,2.44,0.0,0.0
1.0,4.0,5.0,0.0,19.32,0.0,38.87,2.39,0.0,0.0
1.0,5.0,5.0,0.0,19.13,0.0,38.74,2.26,0.0,0.0
1.0,6.0,5.0,0.0,19.7,0.0,37.13,2.08,0.0,0.3
1.0,7.0,5.0,0.0,20.25,0.0,35.55,1.99,0.0,0.64
1.0,8.0,5.0,0.0,21.06,0.0,32.27,4.99,0.0,0.26
1.0,9.0,5.0,0.0,21.0,0.0,31.18,8.08,0.0,0.0
1.0,10.0,5.0,0.0,21.02,0.0,30.66,12.01,0.0,0.1
1.0,11.0,5.0,0.0,21.05,0.0,28.89,11.21,0.0,0.28
1.0,12.0,5.0,0.0,21.15,0.0,26.54,10.21,0.0,0.28
1.0,13.0,5.0,0.0,21.13,0.0,26.01,11.25,0.0,0.0
1.0,14.0,5.0,0.0,21.05,0.0,25.86,11.46,0.0,0.0
1.0,15.0,5.0,0.0,20.99,0.0,26.25,10.82,0.0,0.0
1.0,16.0,5.0,0.0,20.97,0.0,26.65,10.33,0.0,0.0
1.0,17.0,5.0,0.0,20.94,0.0,26.92,9.73,0.0,0.0
1.0,18.0,5.0,0.0,20.93,0.0,27.06,11.43,0.0,0.0
1.0,19.0,5.0,0.0,21.01,0.0,26.9,12.4,0.0,0.0
1.0,20.0,5.0,0.0,20.96,0.0,27.17,9.05,0.0,0.0
1.0,21.0,5.0,0.0,21.04,0.0,26.93,8.3,0.0,0.0
1.0,22.0,5.0,0.0,20.49,0.0,27.81,2.17,0.0,0.0
1.0,23.0,5.0,0.0,19.8,0.0,28.78,2.48,0.0,0.0
1.0,24.0,5.0,0.0,19.48,0.0,29.15,2.44,0.0,0.0
1.0,1.0,6.0,0.0,19.24,0.0,29.44,2.63,0.0,0.0
1.0,2.0,6.0,0.0,19.0,0.0,29.71,2.3,0.0,0.0
1.0,3.0,6.0,0.0,18.78,0.0,29.92,2.45,0.0,0.0
1.0,4.0,6.0,0.0,18.54,0.0,30.09,2.53,0.0,0.0
1.0,5.0,6.0,0.0,18.32,0.0,30.1,2.63,0.0,0.0
1.0,6.0,6.0,0.0,19.09,0.0,28.49,2.3,0.0,0.3
1.0,7.0,6.0,0.0,20.21,0.0,26.22,2.51,0.0,0.59
1.0,8.0,6.0,0.0,21.02,0.0,23.59,5.5,0.0,0.19
1.0,9.0,6.0,0.0,20.99,0.0,22.72,8.28,0.0,0.0
1.0,10.0,6.0,0.0,20.98,0.0,23.12,12.2,0.0,0.0
1.0,11.0,6.0,0.0,20.99,0.0,23.14,12.39,0.0,0.0
1.0,12.0,6.0,0.0,21.02,0.0,22.66,11.12,0.0,0.29
1.0,13.0,6.0,0.0,21.11,0.0,22.83,10.55,0.0,0.0
1.0,14.0,6.0,0.0,21.17,0.0,22.85,9.39,0.0,0.34
1.0,15.0,6.0,0.0,21.37,0.0,23.19,10.49,0.0,1.98
1.0,16.0,6.0,0.0,21.54,0.0,24.68,10.86,0.0,2.79
1.0,17.0,6.0,0.0,21.54,0.0,26.35,11.38,0.0,5.8
1.0,18.0,6.0,0.0,21.26,0.0,27.29,11.6,0.0,0.0
1.0,19.0,6.0,0.0,21.03,0.0,27.68,12.26,0.0,0.0
1.0,20.0,6.0,0.0,21.01,0.0,28.9,8.36,0.0,0.0
1.0,21.0,6.0,0.0,21.06,0.0,29.36,7.87,0.0,0.0
1.0,22.0,6.0,0.0,20.65,0.0,30.3,2.11,0.0,0.0
1.0,23.0,6.0,0.0,20.17,0.0,31.19,2.3,0.0,0.0
1.0,24.0,6.0,0.0,19.89,0.0,31.71,2.44,0.0,0.0
1.0,1.0,7.0,0.0,19.7,0.0,32.11,1.9,0.0,0.0
1.0,2.0,7.0,0.0,19.53,0.0,32.43,1.69,0.0,0.0
1.0,3.0,7.0,0.0,19.38,0.0,32.8,1.7,0.0,0.0
1.0,4.0,7.0,0.0,19.26,0.0,33.11,1.71,0.0,0.0
1.0,5.0,7.0,0.0,19.13,0.0,33.46,1.71,0.0,0.0
1.0,6.0,7.0,0.0,19.74,0.0,32.24,1.69,0.0,0.31
1.0,7.0,7.0,0.0,20.25,0.0,31.32,1.52,0.0,0.61
1.0,8.0,7.0,0.0,21.11,0.0,30.6,3.05,0.0,0.4
1.0,9.0,7.0,0.0,21.01,0.0,32.68,5.19,0.0,0.0
1.0,10.0,7.0,0.0,21.02,0.0,35.68,8.82,0.0,0.0
1.0,11.0,7.0,0.0,21.18,0.0,38.39,9.39,0.0,0.29
1.0,12.0,7.0,0.0,21.01,0.0,40.96,11.0,0.0,0.11
1.0,13.0,7.0,0.0,21.01,0.0,41.36,10.53,0.0,0.0
1.0,14.0,7.0,0.0,20.99,0.0,40.12,9.85,0.0,0.2
1.0,15.0,7.0,0.0,21.02,0.0,39.48,10.66,0.0,0.39
1.0,16.0,7.0,0.0,21.01,0.0,39.24,10.47,0.0,0.39
1.0,17.0,7.0,0.0,20.99,0.0,39.53,10.0,0.0,0.39
1.0,18.0,7.0,0.0,20.95,0.0,40.44,9.89,0.0,0.0
1.0,19.0,7.0,0.0,21.03,0.0,39.63,7.14,0.0,0.0
1.0,20.0,7.0,0.0,20.98,0.0,39.34,5.26,0.0,0.0
1.0,21.0,7.0,0.0,21.04,0.0,38.69,6.06,0.0,0.0
1.0,22.0,7.0,0.0,21.0,0.0,37.96,3.51,0.0,0.0
1.0,23.0,7.0,0.0,20.43,0.0,38.87,1.68,0.0,0.0
1.0,24.0,7.0,0.0,19.75,0.0,40.31,1.89,0.0,0.0
1.0,1.0,1.0,0.0,19.44,0.0,40.83,1.77,0.0,0.0
1.0,2.0,1.0,0.0,19.19,0.0,41.2,1.86,0.0,0.0
1.0,3.0,1.0,0.0,18.96,0.0,41.44,1.74,0.0,0.0
1.0,4.0,1.0,0.0,18.72,0.0,41.59,1.61,0.0,0.0
1.0,5.0,1.0,0.0,18.48,0.0,41.64,1.66,0.0,0.0
1.0,6.0,1.0,0.0,18.26,0.0,41.51,1.69,0.0,0.0
1.0,7.0,1.0,0.0,18.06,0.0,41.23,1.59,0.0,0.0
1.0,8.0,1.0,0.0,18.92,0.0,38.72,1.78,0.0,0.31
